latitude,longitude,height
-3.65, -74.7500000000001, -1044.07027386967
-3.65, -74.7000000000001, -1069.66289659485
-3.65, -74.6500000000001, -1076.77835857705
-3.65, -74.6000000000001, -1074.17364631547
-3.65, -74.5500000000001, -1111.53072423965
-3.65, -74.5000000000001, -1120.70928812004
-3.65, -74.4500000000001, -1121.75658423849
-3.65, -74.4000000000001, -1119.5116818666
-3.65, -74.3500000000002, -1107.4188043871
-3.65, -74.3000000000002, -1113.90406537149
-3.65, -74.2500000000002, -1094.67039074877
-3.65, -74.2000000000002, -1086.59565967962
-3.65, -74.1500000000002, -1066.84125699056
-3.65, -74.1000000000002, -1047.6344934915
-3.65, -74.0500000000002, -1032.99024693633
-3.65, -74.0000000000002, -1030.4080412481
-3.65, -73.9500000000002, -1042.55526970839
-3.65, -73.9000000000002, -1058.97114582337
-3.65, -73.8500000000002, -1073.67397924548
-3.65, -73.8000000000002, -1080.95527602732
-3.65, -73.7500000000002, -1101.7250033241
-3.65, -73.7000000000002, -1099.25651383318
-3.65, -73.6500000000002, -1106.92011513549
-3.65, -73.6000000000002, -1109.72660664725
-3.65, -73.5500000000002, -1095.4038819063
-3.65, -73.5000000000002, -1092.86817086581
-3.65, -73.4500000000002, -1085.30079085764
-3.65, -73.4000000000002, -1088.27802139649
-3.65, -73.3500000000002, -1085.4319710572
-3.65, -73.3000000000002, -1048.3529348661
-3.65, -73.2500000000002, -1024.26875305013
-3.65, -73.2000000000002, -1000.25429317763
-3.65, -73.1500000000002, -999.974551727879
-3.65, -73.1000000000002, -1006.00334914075
-3.65, -73.0500000000002, -1008.61544586171
-3.65, -73.0000000000002, -990.460100696422
-3.65, -72.9500000000002, -981.577611318091
-3.65, -72.9000000000002, -974.912513594376
-3.65, -72.8500000000002, -976.261636321782
-3.65, -72.8000000000002, -956.969685251126
-3.65, -72.7500000000002, -929.798110525473
-3.65, -72.7000000000002, -868.661143615725
-3.65, -72.6500000000002, -830.869157279609
-3.65, -72.6000000000003, -822.565874308813
-3.65, -72.5500000000003, -784.763846075628
-3.65, -72.5000000000003, -746.559755748138
-3.65, -72.4500000000003, -783.010436716606
-3.65, -72.4000000000003, -805.880507272435
-3.65, -72.3500000000003, -842.146485692705
-3.65, -72.3000000000003, -888.46675104578
-3.65, -72.2500000000003, -928.159044962958
-3.65, -72.2000000000003, -956.995385874994
-3.65, -72.1500000000003, -995.294672062271
-3.65, -72.1000000000003, -979.678468583734
-3.65, -72.0500000000003, -965.762779628858
-3.65, -72.0000000000003, -974.727669260581
-3.65, -71.9500000000003, -985.102169734659
-3.65, -71.9000000000003, -1005.6061554309
-3.65, -71.8500000000003, -1022.01311263337
-3.65, -71.8000000000003, -1021.01679038233
-3.65, -71.7500000000003, -1031.94073903339
-3.65, -71.7000000000003, -1048.39759245713
-3.65, -71.6500000000003, -1033.63614979165
-3.65, -71.6000000000003, -1023.01274416107
-3.65, -71.5500000000003, -1024.26259835367
-3.65, -71.5000000000003, -1014.79218073958
-3.65, -71.4500000000003, -1000.4560422037
-3.65, -71.4000000000003, -993.652430218877
-3.65, -71.3500000000003, -999.304332836065
-3.65, -71.3000000000003, -1005.9643434016
-3.65, -71.2500000000003, -1003.50546295184
-3.65, -71.2000000000003, -979.683895328315
-3.65, -71.1500000000003, -964.104292894132
-3.65, -71.1000000000003, -953.590179718914
-3.65, -71.0500000000003, -941.465128477197
-3.65, -71.0000000000003, -941.521429045824
-3.60000000000001, -77, -938.49533926195
-3.60000000000001, -76.95, -931.663878304418
-3.60000000000001, -76.9, -935.099664255395
-3.60000000000001, -76.85, -947.409715188202
-3.60000000000001, -76.8, -951.99319195596
-3.60000000000001, -76.75, -988.171522056917
-3.60000000000001, -76.7, -983.229743833886
-3.60000000000001, -76.65, -976.100913585629
-3.60000000000001, -76.6, -983.975205859751
-3.60000000000001, -76.55, -998.072786252946
-3.60000000000001, -76.5, -970.957612213562
-3.60000000000001, -76.45, -969.602193100262
-3.60000000000001, -76.4, -967.1913651668
-3.60000000000001, -76.35, -961.4641308235
-3.60000000000001, -76.3, -950.998607703252
-3.60000000000001, -76.25, -936.187210485456
-3.60000000000001, -76.2, -920.211300683441
-3.60000000000001, -76.15, -917.884378042654
-3.60000000000001, -76.1000000000001, -915.922970288084
-3.60000000000001, -76.0500000000001, -938.175572876586
-3.60000000000001, -76.0000000000001, -953.466012978228
-3.60000000000001, -75.9500000000001, -963.721062767319
-3.60000000000001, -75.9000000000001, -957.41837526334
-3.60000000000001, -75.8500000000001, -950.932497918489
-3.60000000000001, -75.8000000000001, -937.379335094825
-3.60000000000001, -75.7500000000001, -917.908215333009
-3.60000000000001, -75.7000000000001, -920.96798545646
-3.60000000000001, -75.6500000000001, -941.452496471233
-3.60000000000001, -75.6000000000001, -964.180518021807
-3.60000000000001, -75.5500000000001, -977.110364227323
-3.60000000000001, -75.5000000000001, -1002.2546863819
-3.60000000000001, -75.4500000000001, -1026.05665269459
-3.60000000000001, -75.4000000000001, -1043.37541219254
-3.60000000000001, -75.3500000000001, -1043.35133207601
-3.60000000000001, -75.3000000000001, -1051.55579616316
-3.60000000000001, -75.2500000000001, -1068.86336584098
-3.60000000000001, -75.2000000000001, -1064.25611116388
-3.60000000000001, -75.1500000000001, -1039.47682950308
-3.60000000000001, -75.1000000000001, -1033.5407980429
-3.60000000000001, -75.0500000000001, -1037.82557945314
-3.60000000000001, -75.0000000000001, -1039.20008231583
-3.60000000000001, -74.9500000000001, -1034.58386159048
-3.60000000000001, -74.9000000000001, -1031.38759961736
-3.60000000000001, -74.8500000000001, -1037.18413033092
-3.60000000000001, -74.8000000000001, -1039.91321475327
-3.60000000000001, -74.7500000000001, -1044.69938407256
-3.60000000000001, -74.7000000000001, -1060.33223570464
-3.60000000000001, -74.6500000000001, -1067.93987528817
-3.60000000000001, -74.6000000000001, -1089.39593301003
-3.60000000000001, -74.5500000000001, -1096.65253601095
-3.60000000000001, -74.5000000000001, -1099.81952179887
-3.60000000000001, -74.4500000000001, -1114.7176527445
-3.60000000000001, -74.4000000000001, -1108.71853034617
-3.60000000000001, -74.3500000000002, -1117.57215871243
-3.60000000000001, -74.3000000000002, -1117.18308350397
-3.60000000000001, -74.2500000000002, -1110.87269320746
-3.60000000000001, -74.2000000000002, -1090.71311919903
-3.60000000000001, -74.1500000000002, -1065.86426827346
-3.60000000000001, -74.1000000000002, -1046.54595081729
-3.60000000000001, -74.0500000000002, -1038.84769195609
-3.60000000000001, -74.0000000000002, -1043.2342909734
-3.60000000000001, -73.9500000000002, -1041.89752581285
-3.60000000000001, -73.9000000000002, -1064.34320671647
-3.60000000000001, -73.8500000000002, -1078.13861216838
-3.60000000000001, -73.8000000000002, -1096.73064927815
-3.60000000000001, -73.7500000000002, -1101.14585838583
-3.60000000000001, -73.7000000000002, -1100.48261621024
-3.60000000000001, -73.6500000000002, -1116.6314996914
-3.60000000000001, -73.6000000000002, -1127.45854977891
-3.60000000000001, -73.5500000000002, -1115.09047234117
-3.60000000000001, -73.5000000000002, -1106.9748096629
-3.60000000000001, -73.4500000000002, -1117.1610998793
-3.60000000000001, -73.4000000000002, -1101.52493462141
-3.60000000000001, -73.3500000000002, -1082.33176808548
-3.60000000000001, -73.3000000000002, -1057.6618407541
-3.60000000000001, -73.2500000000002, -1042.80260012764
-3.60000000000001, -73.2000000000002, -1018.03656820208
-3.60000000000001, -73.1500000000002, -1002.54003373371
-3.60000000000001, -73.1000000000002, -1013.96510245686
-3.60000000000001, -73.0500000000002, -1025.8856683214
-3.60000000000001, -73.0000000000002, -996.755340677919
-3.60000000000001, -72.9500000000002, -986.133615716011
-3.60000000000001, -72.9000000000002, -986.110748386709
-3.60000000000001, -72.8500000000002, -988.501648601494
-3.60000000000001, -72.8000000000002, -972.759887001477
-3.60000000000001, -72.7500000000002, -951.424033197458
-3.60000000000001, -72.7000000000002, -955.188612749684
-3.60000000000001, -72.6500000000002, -930.610656827223
-3.60000000000001, -72.6000000000003, -906.989859029534
-3.60000000000001, -72.5500000000003, -900.469229494804
-3.60000000000001, -72.5000000000003, -900.22915482847
-3.60000000000001, -72.4500000000003, -904.790495522786
-3.60000000000001, -72.4000000000003, -924.751451157965
-3.60000000000001, -72.3500000000003, -932.896381307044
-3.60000000000001, -72.3000000000003, -966.314952148241
-3.60000000000001, -72.2500000000003, -970.829447749071
-3.60000000000001, -72.2000000000003, -965.177750518895
-3.60000000000001, -72.1500000000003, -989.071179945953
-3.60000000000001, -72.1000000000003, -983.111549510388
-3.60000000000001, -72.0500000000003, -981.084106912836
-3.60000000000001, -72.0000000000003, -989.093518309761
-3.60000000000001, -71.9500000000003, -1010.58505565801
-3.60000000000001, -71.9000000000003, -1018.03513276821
-3.60000000000001, -71.8500000000003, -1040.79117809609
-3.60000000000001, -71.8000000000003, -1033.49683113059
-3.60000000000001, -71.7500000000003, -1037.94950646732
-3.60000000000001, -71.7000000000003, -1038.0344158645
-3.60000000000001, -71.6500000000003, -1032.24964496214
-3.60000000000001, -71.6000000000003, -1008.96386722731
-3.60000000000001, -71.5500000000003, -1024.25506688212
-3.60000000000001, -71.5000000000003, -992.961826892686
-3.60000000000001, -71.4500000000003, -990.767954371753
-3.60000000000001, -71.4000000000003, -1000.73073980352
-3.60000000000001, -71.3500000000003, -998.643038635026
-3.60000000000001, -71.3000000000003, -1014.40420660994
-3.60000000000001, -71.2500000000003, -1012.94485696265
-3.60000000000001, -71.2000000000003, -991.908388134325
-3.60000000000001, -71.1500000000003, -980.304708617739
-3.60000000000001, -71.1000000000003, -970.787114655483
-3.60000000000001, -71.0500000000003, -958.985495973844
-3.60000000000001, -71.0000000000003, -945.869225698523
-3.55000000000001, -77, -918.075198270031
-3.55000000000001, -76.95, -924.258070467506
-3.55000000000001, -76.9, -939.005401599221
-3.55000000000001, -76.85, -940.190120653366
-3.55000000000001, -76.8, -949.726515003247
-3.55000000000001, -76.75, -959.731864135363
-3.55000000000001, -76.7, -957.420218102052
-3.55000000000001, -76.65, -982.045441352297
-3.55000000000001, -76.6, -982.279205639148
-3.55000000000001, -76.55, -997.909198621637
-3.55000000000001, -76.5, -984.020699744346
-3.55000000000001, -76.45, -968.162649271078
-3.55000000000001, -76.4, -959.52672015701
-3.55000000000001, -76.35, -951.532994756359
-3.55000000000001, -76.3, -957.27418836148
-3.55000000000001, -76.25, -928.920649952954
-3.55000000000001, -76.2, -917.265220033936
-3.55000000000001, -76.15, -910.640056863311
-3.55000000000001, -76.1000000000001, -910.861891036038
-3.55000000000001, -76.0500000000001, -938.858349471353
-3.55000000000001, -76.0000000000001, -970.818835593527
-3.55000000000001, -75.9500000000001, -974.822241732152
-3.55000000000001, -75.9000000000001, -968.633531247848
-3.55000000000001, -75.8500000000001, -949.744631613605
-3.55000000000001, -75.8000000000001, -945.104206818854
-3.55000000000001, -75.7500000000001, -917.811922970111
-3.55000000000001, -75.7000000000001, -920.852140192059
-3.55000000000001, -75.6500000000001, -941.302446616348
-3.55000000000001, -75.6000000000001, -968.762458569254
-3.55000000000001, -75.5500000000001, -986.139725091169
-3.55000000000001, -75.5000000000001, -1000.65453055117
-3.55000000000001, -75.4500000000001, -1035.92906220141
-3.55000000000001, -75.4000000000001, -1055.06922623166
-3.55000000000001, -75.3500000000001, -1059.2432144247
-3.55000000000001, -75.3000000000001, -1052.00366726774
-3.55000000000001, -75.2500000000001, -1068.30487310013
-3.55000000000001, -75.2000000000001, -1064.46323857701
-3.55000000000001, -75.1500000000001, -1078.48164432368
-3.55000000000001, -75.1000000000001, -1058.23869471229
-3.55000000000001, -75.0500000000001, -1045.76526284346
-3.55000000000001, -75.0000000000001, -1057.09563735593
-3.55000000000001, -74.9500000000001, -1059.7820756241
-3.55000000000001, -74.9000000000001, -1057.1320073047
-3.55000000000001, -74.8500000000001, -1059.9600714501
-3.55000000000001, -74.8000000000001, -1049.59227159654
-3.55000000000001, -74.7500000000001, -1051.89294695167
-3.55000000000001, -74.7000000000001, -1066.03061738703
-3.55000000000001, -74.6500000000001, -1070.36101085099
-3.55000000000001, -74.6000000000001, -1069.94458105648
-3.55000000000001, -74.5500000000001, -1064.58233614254
-3.55000000000001, -74.5000000000001, -1072.74958974845
-3.55000000000001, -74.4500000000001, -1100.50631637254
-3.55000000000001, -74.4000000000001, -1115.12783886842
-3.55000000000001, -74.3500000000002, -1124.43126872764
-3.55000000000001, -74.3000000000002, -1112.43198782054
-3.55000000000001, -74.2500000000002, -1096.59250936972
-3.55000000000001, -74.2000000000002, -1100.98584114644
-3.55000000000001, -74.1500000000002, -1070.86218231008
-3.55000000000001, -74.1000000000002, -1039.29479802714
-3.55000000000001, -74.0500000000002, -1032.5320848251
-3.55000000000001, -74.0000000000002, -1042.46522970905
-3.55000000000001, -73.9500000000002, -1046.28679926915
-3.55000000000001, -73.9000000000002, -1055.49512071873
-3.55000000000001, -73.8500000000002, -1070.66122056497
-3.55000000000001, -73.8000000000002, -1088.32259427046
-3.55000000000001, -73.7500000000002, -1095.14087015833
-3.55000000000001, -73.7000000000002, -1104.9340553605
-3.55000000000001, -73.6500000000002, -1106.38015167101
-3.55000000000001, -73.6000000000002, -1127.4941998875
-3.55000000000001, -73.5500000000002, -1104.21649356524
-3.55000000000001, -73.5000000000002, -1102.00736398064
-3.55000000000001, -73.4500000000002, -1105.11397218378
-3.55000000000001, -73.4000000000002, -1100.54787011165
-3.55000000000001, -73.3500000000002, -1092.11927697493
-3.55000000000001, -73.3000000000002, -1055.04107730219
-3.55000000000001, -73.2500000000002, -1042.48572900309
-3.55000000000001, -73.2000000000002, -1035.120113999
-3.55000000000001, -73.1500000000002, -1014.66932812287
-3.55000000000001, -73.1000000000002, -1021.63394624623
-3.55000000000001, -73.0500000000002, -1036.19514564483
-3.55000000000001, -73.0000000000002, -1023.39610102621
-3.55000000000001, -72.9500000000002, -1006.96350278496
-3.55000000000001, -72.9000000000002, -1015.75775344775
-3.55000000000001, -72.8500000000002, -1018.12156752881
-3.55000000000001, -72.8000000000002, -1024.2556560213
-3.55000000000001, -72.7500000000002, -1005.77571276587
-3.55000000000001, -72.7000000000002, -991.136118362425
-3.55000000000001, -72.6500000000002, -991.923508554697
-3.55000000000001, -72.6000000000003, -961.552437429433
-3.55000000000001, -72.5500000000003, -969.761982660391
-3.55000000000001, -72.5000000000003, -956.217946135206
-3.55000000000001, -72.4500000000003, -951.424806302413
-3.55000000000001, -72.4000000000003, -947.392875575111
-3.55000000000001, -72.3500000000003, -950.313362441259
-3.55000000000001, -72.3000000000003, -958.658617769019
-3.55000000000001, -72.2500000000003, -983.102135680732
-3.55000000000001, -72.2000000000003, -981.547114360728
-3.55000000000001, -72.1500000000003, -985.759421606199
-3.55000000000001, -72.1000000000003, -981.171368325944
-3.55000000000001, -72.0500000000003, -986.124168669456
-3.55000000000001, -72.0000000000003, -984.27074403991
-3.55000000000001, -71.9500000000003, -1006.08862246433
-3.55000000000001, -71.9000000000003, -1026.34371422674
-3.55000000000001, -71.8500000000003, -1050.64480727119
-3.55000000000001, -71.8000000000003, -1046.31155531434
-3.55000000000001, -71.7500000000003, -1054.09712537215
-3.55000000000001, -71.7000000000003, -1046.26033231954
-3.55000000000001, -71.6500000000003, -1034.55187132303
-3.55000000000001, -71.6000000000003, -1023.55314786825
-3.55000000000001, -71.5500000000003, -1023.61446181033
-3.55000000000001, -71.5000000000003, -999.32247201493
-3.55000000000001, -71.4500000000003, -979.557253476814
-3.55000000000001, -71.4000000000003, -992.286642054329
-3.55000000000001, -71.3500000000003, -997.8671985775
-3.55000000000001, -71.3000000000003, -999.955323833041
-3.55000000000001, -71.2500000000003, -998.463835431961
-3.55000000000001, -71.2000000000003, -992.290169281303
-3.55000000000001, -71.1500000000003, -991.271846335731
-3.55000000000001, -71.1000000000003, -964.534984572325
-3.55000000000001, -71.0500000000003, -968.46407389408
-3.55000000000001, -71.0000000000003, -955.036235646578
-3.50000000000001, -77, -886.848490303382
-3.50000000000001, -76.95, -910.423918702756
-3.50000000000001, -76.9, -927.777214625967
-3.50000000000001, -76.85, -926.019927122747
-3.50000000000001, -76.8, -944.483614889672
-3.50000000000001, -76.75, -947.606899544131
-3.50000000000001, -76.7, -954.231250210549
-3.50000000000001, -76.65, -963.204762721201
-3.50000000000001, -76.6, -979.756875866209
-3.50000000000001, -76.55, -974.915666567744
-3.50000000000001, -76.5, -964.679729922442
-3.50000000000001, -76.45, -960.803061711486
-3.50000000000001, -76.4, -950.270358329755
-3.50000000000001, -76.35, -927.612416186254
-3.50000000000001, -76.3, -929.555963267921
-3.50000000000001, -76.25, -929.45783950272
-3.50000000000001, -76.2, -907.638993378729
-3.50000000000001, -76.15, -902.78439749009
-3.50000000000001, -76.1000000000001, -907.450486129732
-3.50000000000001, -76.0500000000001, -936.410863011493
-3.50000000000001, -76.0000000000001, -948.683624327998
-3.50000000000001, -75.9500000000001, -962.447395605617
-3.50000000000001, -75.9000000000001, -981.10800163669
-3.50000000000001, -75.8500000000001, -962.837880023522
-3.50000000000001, -75.8000000000001, -954.646146215266
-3.50000000000001, -75.7500000000001, -941.208830574411
-3.50000000000001, -75.7000000000001, -932.683227900765
-3.50000000000001, -75.6500000000001, -939.745478424011
-3.50000000000001, -75.6000000000001, -971.029782740399
-3.50000000000001, -75.5500000000001, -990.606770625687
-3.50000000000001, -75.5000000000001, -1013.90777549776
-3.50000000000001, -75.4500000000001, -1043.99961390079
-3.50000000000001, -75.4000000000001, -1063.41763895983
-3.50000000000001, -75.3500000000001, -1051.58857695945
-3.50000000000001, -75.3000000000001, -1060.90983732813
-3.50000000000001, -75.2500000000001, -1084.91055485292
-3.50000000000001, -75.2000000000001, -1086.19911629206
-3.50000000000001, -75.1500000000001, -1089.95012716774
-3.50000000000001, -75.1000000000001, -1078.03414182586
-3.50000000000001, -75.0500000000001, -1063.3766082786
-3.50000000000001, -75.0000000000001, -1066.26673367724
-3.50000000000001, -74.9500000000001, -1080.63243745815
-3.50000000000001, -74.9000000000001, -1075.72877092625
-3.50000000000001, -74.8500000000001, -1073.42429542111
-3.50000000000001, -74.8000000000001, -1051.13167507085
-3.50000000000001, -74.7500000000001, -1044.85181749205
-3.50000000000001, -74.7000000000001, -1053.73719261168
-3.50000000000001, -74.6500000000001, -1050.82238763792
-3.50000000000001, -74.6000000000001, -1056.97921665816
-3.50000000000001, -74.5500000000001, -1059.51358689775
-3.50000000000001, -74.5000000000001, -1056.99666884867
-3.50000000000001, -74.4500000000001, -1090.27132068051
-3.50000000000001, -74.4000000000001, -1112.19527860533
-3.50000000000001, -74.3500000000002, -1110.99649931979
-3.50000000000001, -74.3000000000002, -1111.16192212317
-3.50000000000001, -74.2500000000002, -1092.36208910111
-3.50000000000001, -74.2000000000002, -1078.82270293368
-3.50000000000001, -74.1500000000002, -1037.67768651422
-3.50000000000001, -74.1000000000002, -1028.01369681244
-3.50000000000001, -74.0500000000002, -1012.70043192047
-3.50000000000001, -74.0000000000002, -1044.28470372979
-3.50000000000001, -73.9500000000002, -1039.03367157723
-3.50000000000001, -73.9000000000002, -1051.06309012207
-3.50000000000001, -73.8500000000002, -1061.7933910276
-3.50000000000001, -73.8000000000002, -1071.75378789904
-3.50000000000001, -73.7500000000002, -1085.55588668701
-3.50000000000001, -73.7000000000002, -1096.26354692259
-3.50000000000001, -73.6500000000002, -1100.24437065655
-3.50000000000001, -73.6000000000002, -1106.61556841852
-3.50000000000001, -73.5500000000002, -1094.55147095153
-3.50000000000001, -73.5000000000002, -1093.77141683316
-3.50000000000001, -73.4500000000002, -1088.7322780058
-3.50000000000001, -73.4000000000002, -1082.85718599556
-3.50000000000001, -73.3500000000002, -1081.57597183122
-3.50000000000001, -73.3000000000002, -1052.15051603131
-3.50000000000001, -73.2500000000002, -1044.97004340962
-3.50000000000001, -73.2000000000002, -1026.1929904623
-3.50000000000001, -73.1500000000002, -1029.63156125147
-3.50000000000001, -73.1000000000002, -1031.11445883894
-3.50000000000001, -73.0500000000002, -1034.57945413759
-3.50000000000001, -73.0000000000002, -1018.99794631545
-3.50000000000001, -72.9500000000002, -1019.65804832673
-3.50000000000001, -72.9000000000002, -1036.97152587317
-3.50000000000001, -72.8500000000002, -1036.23512378801
-3.50000000000001, -72.8000000000002, -1045.00791406841
-3.50000000000001, -72.7500000000002, -1039.8256240912
-3.50000000000001, -72.7000000000002, -1017.31010332122
-3.50000000000001, -72.6500000000002, -989.202544358443
-3.50000000000001, -72.6000000000003, -965.098763894755
-3.50000000000001, -72.5500000000003, -966.279389337869
-3.50000000000001, -72.5000000000003, -961.430988520733
-3.50000000000001, -72.4500000000003, -964.936799070681
-3.50000000000001, -72.4000000000003, -972.083753429237
-3.50000000000001, -72.3500000000003, -952.344715794199
-3.50000000000001, -72.3000000000003, -956.165856700973
-3.50000000000001, -72.2500000000003, -978.247089513112
-3.50000000000001, -72.2000000000003, -995.791886556312
-3.50000000000001, -72.1500000000003, -994.097860080656
-3.50000000000001, -72.1000000000003, -981.82169268385
-3.50000000000001, -72.0500000000003, -994.557990443544
-3.50000000000001, -72.0000000000003, -995.146396967582
-3.50000000000001, -71.9500000000003, -1015.23405777605
-3.50000000000001, -71.9000000000003, -1051.79613268643
-3.50000000000001, -71.8500000000003, -1058.88231307745
-3.50000000000001, -71.8000000000003, -1057.84242906328
-3.50000000000001, -71.7500000000003, -1048.8475293651
-3.50000000000001, -71.7000000000003, -1049.66553260549
-3.50000000000001, -71.6500000000003, -1037.01738764264
-3.50000000000001, -71.6000000000003, -1027.37391167914
-3.50000000000001, -71.5500000000003, -1026.32501109235
-3.50000000000001, -71.5000000000003, -985.37053498067
-3.50000000000001, -71.4500000000003, -980.683353439206
-3.50000000000001, -71.4000000000003, -986.734771894175
-3.50000000000001, -71.3500000000003, -1001.66934081342
-3.50000000000001, -71.3000000000003, -999.669278994086
-3.50000000000001, -71.2500000000003, -1011.478802706
-3.50000000000001, -71.2000000000003, -994.665581581998
-3.50000000000001, -71.1500000000003, -984.456413212349
-3.50000000000001, -71.1000000000003, -975.767652544193
-3.50000000000001, -71.0500000000003, -978.322193087777
-3.50000000000001, -71.0000000000003, -974.724582711235
-3.45000000000001, -77, -838.723455990199
-3.45000000000001, -76.95, -871.039231869858
-3.45000000000001, -76.9, -890.93385261856
-3.45000000000001, -76.85, -915.372176315519
-3.45000000000001, -76.8, -923.931119655143
-3.45000000000001, -76.75, -946.7984372793
-3.45000000000001, -76.7, -943.24984837661
-3.45000000000001, -76.65, -949.615385094658
-3.45000000000001, -76.6, -965.920172365033
-3.45000000000001, -76.55, -972.793775403756
-3.45000000000001, -76.5, -956.325010058703
-3.45000000000001, -76.45, -958.917090305709
-3.45000000000001, -76.4, -940.43140410108
-3.45000000000001, -76.35, -923.445523271454
-3.45000000000001, -76.3, -906.404866807628
-3.45000000000001, -76.25, -907.937917311676
-3.45000000000001, -76.2, -903.871452003717
-3.45000000000001, -76.15, -920.267446440412
-3.45000000000001, -76.1000000000001, -925.068525979994
-3.45000000000001, -76.0500000000001, -922.092328187544
-3.45000000000001, -76.0000000000001, -932.367762278533
-3.45000000000001, -75.9500000000001, -953.263660404016
-3.45000000000001, -75.9000000000001, -966.306072872947
-3.45000000000001, -75.8500000000001, -962.343414584175
-3.45000000000001, -75.8000000000001, -966.709375476697
-3.45000000000001, -75.7500000000001, -954.715920271818
-3.45000000000001, -75.7000000000001, -952.086294453358
-3.45000000000001, -75.6500000000001, -969.81302859704
-3.45000000000001, -75.6000000000001, -991.832761784899
-3.45000000000001, -75.5500000000001, -1005.07769495214
-3.45000000000001, -75.5000000000001, -1026.73785430484
-3.45000000000001, -75.4500000000001, -1066.13702063949
-3.45000000000001, -75.4000000000001, -1066.28842218244
-3.45000000000001, -75.3500000000001, -1070.32730407116
-3.45000000000001, -75.3000000000001, -1084.67852823623
-3.45000000000001, -75.2500000000001, -1096.54370322323
-3.45000000000001, -75.2000000000001, -1109.63877215004
-3.45000000000001, -75.1500000000001, -1099.62911195634
-3.45000000000001, -75.1000000000001, -1092.94048037007
-3.45000000000001, -75.0500000000001, -1082.82705948304
-3.45000000000001, -75.0000000000001, -1076.8553739799
-3.45000000000001, -74.9500000000001, -1074.93778692337
-3.45000000000001, -74.9000000000001, -1073.25817978207
-3.45000000000001, -74.8500000000001, -1062.86415004812
-3.45000000000001, -74.8000000000001, -1056.04898221313
-3.45000000000001, -74.7500000000001, -1047.70506088866
-3.45000000000001, -74.7000000000001, -1046.34738598496
-3.45000000000001, -74.6500000000001, -1053.92129852914
-3.45000000000001, -74.6000000000001, -1053.42189463356
-3.45000000000001, -74.5500000000001, -1054.35188199917
-3.45000000000001, -74.5000000000001, -1075.07175536454
-3.45000000000001, -74.4500000000001, -1104.62862500595
-3.45000000000001, -74.4000000000001, -1124.18842288421
-3.45000000000001, -74.3500000000002, -1101.78642214497
-3.45000000000001, -74.3000000000002, -1100.36552830203
-3.45000000000001, -74.2500000000002, -1066.0952413003
-3.45000000000001, -74.2000000000002, -1056.70514915069
-3.45000000000001, -74.1500000000002, -1038.38204257248
-3.45000000000001, -74.1000000000002, -1025.08772193734
-3.45000000000001, -74.0500000000002, -1013.5347630115
-3.45000000000001, -74.0000000000002, -1031.31287547224
-3.45000000000001, -73.9500000000002, -1046.70924821973
-3.45000000000001, -73.9000000000002, -1054.04958214704
-3.45000000000001, -73.8500000000002, -1052.48354354745
-3.45000000000001, -73.8000000000002, -1074.80617946968
-3.45000000000001, -73.7500000000002, -1071.67072235188
-3.45000000000001, -73.7000000000002, -1078.72105289774
-3.45000000000001, -73.6500000000002, -1084.03845254052
-3.45000000000001, -73.6000000000002, -1087.55743928649
-3.45000000000001, -73.5500000000002, -1101.10604554135
-3.45000000000001, -73.5000000000002, -1077.04452878982
-3.45000000000001, -73.4500000000002, -1070.70405400696
-3.45000000000001, -73.4000000000002, -1053.92682626355
-3.45000000000001, -73.3500000000002, -1052.67473725381
-3.45000000000001, -73.3000000000002, -1042.94180779113
-3.45000000000001, -73.2500000000002, -1035.34576322639
-3.45000000000001, -73.2000000000002, -1025.34606837423
-3.45000000000001, -73.1500000000002, -1044.15137631912
-3.45000000000001, -73.1000000000002, -1038.10555545951
-3.45000000000001, -73.0500000000002, -1023.68375207915
-3.45000000000001, -73.0000000000002, -1029.65883686487
-3.45000000000001, -72.9500000000002, -1019.05909787212
-3.45000000000001, -72.9000000000002, -1018.51725322474
-3.45000000000001, -72.8500000000002, -1017.67900481948
-3.45000000000001, -72.8000000000002, -1028.86748199607
-3.45000000000001, -72.7500000000002, -991.986738596926
-3.45000000000001, -72.7000000000002, -934.053187262267
-3.45000000000001, -72.6500000000002, -876.138562190114
-3.45000000000001, -72.6000000000003, -810.594050120912
-3.45000000000001, -72.5500000000003, -861.76173567737
-3.45000000000001, -72.5000000000003, -908.141148941009
-3.45000000000001, -72.4500000000003, -940.001961727394
-3.45000000000001, -72.4000000000003, -944.23725180875
-3.45000000000001, -72.3500000000003, -933.433666864759
-3.45000000000001, -72.3000000000003, -956.340015789727
-3.45000000000001, -72.2500000000003, -978.969577192911
-3.45000000000001, -72.2000000000003, -978.615026062354
-3.45000000000001, -72.1500000000003, -970.550403200206
-3.45000000000001, -72.1000000000003, -971.214658772224
-3.45000000000001, -72.0500000000003, -980.873530626879
-3.45000000000001, -72.0000000000003, -990.684474805486
-3.45000000000001, -71.9500000000003, -1015.98401853326
-3.45000000000001, -71.9000000000003, -1039.5868711099
-3.45000000000001, -71.8500000000003, -1050.47942624614
-3.45000000000001, -71.8000000000003, -1075.71253206918
-3.45000000000001, -71.7500000000003, -1052.64969496988
-3.45000000000001, -71.7000000000003, -1036.88043550134
-3.45000000000001, -71.6500000000003, -1020.6027766047
-3.45000000000001, -71.6000000000003, -1022.02857604774
-3.45000000000001, -71.5500000000003, -1024.09692856995
